#Data    ; Gap       ; Datasieving ; Buffer ; Performance
#Byte    ; Byte      ; on/off      ; MByte  ; MByte/s
2097152  ; 14680064  ; 1           ; 4      ; 23          
2097152  ; 14680064  ; 1           ; 4      ; 23          
2097152  ; 14680064  ; 1           ; 4      ; 22          
2097152  ; 16777216  ; 1           ; 4      ; 22          
2097152  ; 16777216  ; 1           ; 4      ; 22          
2097152  ; 16777216  ; 1           ; 4      ; 22          
2097152  ; 16777216  ; 1           ; 4      ; 22          
2097152  ; 16777216  ; 1           ; 4      ; 22          
2097152  ; 18874368  ; 1           ; 4      ; 23          
2097152  ; 18874368  ; 1           ; 4      ; 23          
2097152  ; 18874368  ; 1           ; 4      ; 23          
2097152  ; 18874368  ; 1           ; 4      ; 23          
2097152  ; 18874368  ; 1           ; 4      ; 23          
2097152  ; 20971520  ; 1           ; 4      ; 23          
2097152  ; 20971520  ; 1           ; 4      ; 23          
2097152  ; 20971520  ; 1           ; 4      ; 23          
2097152  ; 20971520  ; 1           ; 4      ; 23          
2097152  ; 20971520  ; 1           ; 4      ; 23          
2097152  ; 23068672  ; 1           ; 4      ; 23          
2097152  ; 23068672  ; 1           ; 4      ; 23          
2097152  ; 23068672  ; 1           ; 4      ; 23          
2097152  ; 23068672  ; 1           ; 4      ; 23          
2097152  ; 23068672  ; 1           ; 4      ; 23          
2097152  ; 0         ; 0           ; 4      ; 96          
2097152  ; 0         ; 0           ; 4      ; 95          
2097152  ; 0         ; 0           ; 4      ; 93          
2097152  ; 0         ; 0           ; 4      ; 97          
2097152  ; 0         ; 0           ; 4      ; 95          
2097152  ; 32768     ; 0           ; 4      ; 92          
2097152  ; 32768     ; 0           ; 4      ; 93          
2097152  ; 32768     ; 0           ; 4      ; 93          
2097152  ; 32768     ; 0           ; 4      ; 91          
2097152  ; 32768     ; 0           ; 4      ; 92          
2097152  ; 65536     ; 0           ; 4      ; 52          
2097152  ; 65536     ; 0           ; 4      ; 50          
2097152  ; 65536     ; 0           ; 4      ; 53          
2097152  ; 65536     ; 0           ; 4      ; 51          
2097152  ; 65536     ; 0           ; 4      ; 52          
2097152  ; 131072    ; 0           ; 4      ; 84          
2097152  ; 131072    ; 0           ; 4      ; 83          
2097152  ; 131072    ; 0           ; 4      ; 83          
2097152  ; 131072    ; 0           ; 4      ; 87          
2097152  ; 131072    ; 0           ; 4      ; 83          
2097152  ; 262144    ; 0           ; 4      ; 83          
2097152  ; 262144    ; 0           ; 4      ; 76          
2097152  ; 262144    ; 0           ; 4      ; 82          
2097152  ; 262144    ; 0           ; 4      ; 83          
2097152  ; 262144    ; 0           ; 4      ; 79          
2097152  ; 524288    ; 0           ; 4      ; 47          
2097152  ; 524288    ; 0           ; 4      ; 48          
2097152  ; 524288    ; 0           ; 4      ; 45          
2097152  ; 524288    ; 0           ; 4      ; 48          
2097152  ; 524288    ; 0           ; 4      ; 45          
2097152  ; 1048576   ; 0           ; 4      ; 58          
2097152  ; 1048576   ; 0           ; 4      ; 56          
2097152  ; 1048576   ; 0           ; 4      ; 57          
2097152  ; 1048576   ; 0           ; 4      ; 55          
2097152  ; 1048576   ; 0           ; 4      ; 55          
2097152  ; 2097152   ; 0           ; 4      ; 108         
2097152  ; 2097152   ; 0           ; 4      ; 108         
2097152  ; 2097152   ; 0           ; 4      ; 110         
2097152  ; 2097152   ; 0           ; 4      ; 109         
2097152  ; 2097152   ; 0           ; 4      ; 109         
2097152  ; 4194304   ; 0           ; 4      ; 93          
2097152  ; 4194304   ; 0           ; 4      ; 90          
2097152  ; 4194304   ; 0           ; 4      ; 94          
2097152  ; 4194304   ; 0           ; 4      ; 85          
2097152  ; 4194304   ; 0           ; 4      ; 81          
2097152  ; 6291456   ; 0           ; 4      ; 108         
2097152  ; 6291456   ; 0           ; 4      ; 107         
2097152  ; 6291456   ; 0           ; 4      ; 107         
2097152  ; 6291456   ; 0           ; 4      ; 105         
2097152  ; 6291456   ; 0           ; 4      ; 105         
2097152  ; 8388608   ; 0           ; 4      ; 104         
2097152  ; 8388608   ; 0           ; 4      ; 107         
2097152  ; 8388608   ; 0           ; 4      ; 104         
2097152  ; 8388608   ; 0           ; 4      ; 105         
2097152  ; 8388608   ; 0           ; 4      ; 107         
2097152  ; 10485760  ; 0           ; 4      ; 107         
2097152  ; 10485760  ; 0           ; 4      ; 103         
2097152  ; 10485760  ; 0           ; 4      ; 104         
2097152  ; 10485760  ; 0           ; 4      ; 105         
2097152  ; 10485760  ; 0           ; 4      ; 107         
2097152  ; 12582912  ; 0           ; 4      ; 89          
2097152  ; 12582912  ; 0           ; 4      ; 83          
2097152  ; 12582912  ; 0           ; 4      ; 91          
2097152  ; 12582912  ; 0           ; 4      ; 77          
2097152  ; 12582912  ; 0           ; 4      ; 79          
2097152  ; 14680064  ; 0           ; 4      ; 103         
2097152  ; 14680064  ; 0           ; 4      ; 105         
2097152  ; 14680064  ; 0           ; 4      ; 107         
2097152  ; 14680064  ; 0           ; 4      ; 106         
2097152  ; 14680064  ; 0           ; 4      ; 104         
2097152  ; 16777216  ; 0           ; 4      ; 70          
2097152  ; 16777216  ; 0           ; 4      ; 81          
2097152  ; 16777216  ; 0           ; 4      ; 81          
2097152  ; 16777216  ; 0           ; 4      ; 77          
2097152  ; 16777216  ; 0           ; 4      ; 76          
2097152  ; 18874368  ; 0           ; 4      ; 108         
2097152  ; 18874368  ; 0           ; 4      ; 107         
2097152  ; 18874368  ; 0           ; 4      ; 107         
2097152  ; 18874368  ; 0           ; 4      ; 105         
2097152  ; 18874368  ; 0           ; 4      ; 104         
2097152  ; 20971520  ; 0           ; 4      ; 73          
2097152  ; 20971520  ; 0           ; 4      ; 84          
2097152  ; 20971520  ; 0           ; 4      ; 77          
2097152  ; 20971520  ; 0           ; 4      ; 74          
2097152  ; 20971520  ; 0           ; 4      ; 88          
2097152  ; 23068672  ; 0           ; 4      ; 103         
2097152  ; 23068672  ; 0           ; 4      ; 105         
2097152  ; 23068672  ; 0           ; 4      ; 100         
2097152  ; 23068672  ; 0           ; 4      ; 96          
2097152  ; 23068672  ; 0           ; 4      ; 101         
8388608  ; 0         ; 1           ; 4      ; 93          
8388608  ; 0         ; 1           ; 4      ; 93          
8388608  ; 0         ; 1           ; 4      ; 95          
8388608  ; 0         ; 1           ; 4      ; 97          
8388608  ; 0         ; 1           ; 4      ; 97          
8388608  ; 131072    ; 1           ; 4      ; 69          
8388608  ; 131072    ; 1           ; 4      ; 67          
8388608  ; 131072    ; 1           ; 4      ; 65          
8388608  ; 131072    ; 1           ; 4      ; 67          
8388608  ; 131072    ; 1           ; 4      ; 65          
8388608  ; 262144    ; 1           ; 4      ; 70          
8388608  ; 262144    ; 1           ; 4      ; 71          
8388608  ; 262144    ; 1           ; 4      ; 70          
8388608  ; 262144    ; 1           ; 4      ; 70          
8388608  ; 262144    ; 1           ; 4      ; 70          
8388608  ; 524288    ; 1           ; 4      ; 68          
8388608  ; 524288    ; 1           ; 4      ; 66          
8388608  ; 524288    ; 1           ; 4      ; 67          
8388608  ; 524288    ; 1           ; 4      ; 65          
8388608  ; 524288    ; 1           ; 4      ; 71          
8388608  ; 1048576   ; 1           ; 4      ; 65          
8388608  ; 1048576   ; 1           ; 4      ; 70          
8388608  ; 1048576   ; 1           ; 4      ; 67          
8388608  ; 1048576   ; 1           ; 4      ; 65          
8388608  ; 1048576   ; 1           ; 4      ; 72          
8388608  ; 2097152   ; 1           ; 4      ; 94          
8388608  ; 2097152   ; 1           ; 4      ; 96          
8388608  ; 2097152   ; 1           ; 4      ; 89          
8388608  ; 2097152   ; 1           ; 4      ; 94          
8388608  ; 2097152   ; 1           ; 4      ; 95          
8388608  ; 4194304   ; 1           ; 4      ; 90          
8388608  ; 4194304   ; 1           ; 4      ; 84          
8388608  ; 4194304   ; 1           ; 4      ; 85          
8388608  ; 4194304   ; 1           ; 4      ; 88          
8388608  ; 4194304   ; 1           ; 4      ; 87          
8388608  ; 8388608   ; 1           ; 4      ; 87          
8388608  ; 8388608   ; 1           ; 4      ; 85          
8388608  ; 8388608   ; 1           ; 4      ; 85          
8388608  ; 8388608   ; 1           ; 4      ; 84          
8388608  ; 8388608   ; 1           ; 4      ; 83          
8388608  ; 16777216  ; 1           ; 4      ; 92          
8388608  ; 16777216  ; 1           ; 4      ; 95          
8388608  ; 16777216  ; 1           ; 4      ; 85          
8388608  ; 16777216  ; 1           ; 4      ; 88          
8388608  ; 16777216  ; 1           ; 4      ; 91          
8388608  ; 25165824  ; 1           ; 4      ; 87          
8388608  ; 25165824  ; 1           ; 4      ; 84          
8388608  ; 25165824  ; 1           ; 4      ; 91          
8388608  ; 25165824  ; 1           ; 4      ; 87          
8388608  ; 25165824  ; 1           ; 4      ; 88          
8388608  ; 33554432  ; 1           ; 4      ; 106         
8388608  ; 33554432  ; 1           ; 4      ; 99          
8388608  ; 33554432  ; 1           ; 4      ; 102         
8388608  ; 33554432  ; 1           ; 4      ; 103         
8388608  ; 33554432  ; 1           ; 4      ; 99          
8388608  ; 41943040  ; 1           ; 4      ; 78          
8388608  ; 41943040  ; 1           ; 4      ; 77          
8388608  ; 41943040  ; 1           ; 4      ; 82          
8388608  ; 41943040  ; 1           ; 4      ; 71          
8388608  ; 41943040  ; 1           ; 4      ; 82          
8388608  ; 50331648  ; 1           ; 4      ; 93          
8388608  ; 50331648  ; 1           ; 4      ; 91          
8388608  ; 50331648  ; 1           ; 4      ; 88          
8388608  ; 50331648  ; 1           ; 4      ; 81          
8388608  ; 50331648  ; 1           ; 4      ; 80          
8388608  ; 58720256  ; 1           ; 4      ; 91          
8388608  ; 58720256  ; 1           ; 4      ; 82          
8388608  ; 58720256  ; 1           ; 4      ; 85          
8388608  ; 58720256  ; 1           ; 4      ; 73          
8388608  ; 58720256  ; 1           ; 4      ; 76          
8388608  ; 67108864  ; 1           ; 4      ; 79          
8388608  ; 67108864  ; 1           ; 4      ; 76          
8388608  ; 67108864  ; 1           ; 4      ; 80          
8388608  ; 67108864  ; 1           ; 4      ; 84          
8388608  ; 67108864  ; 1           ; 4      ; 85          
8388608  ; 75497472  ; 1           ; 4      ; 104         
8388608  ; 75497472  ; 1           ; 4      ; 104         
8388608  ; 75497472  ; 1           ; 4      ; 102         
8388608  ; 75497472  ; 1           ; 4      ; 99          
8388608  ; 75497472  ; 1           ; 4      ; 100         
8388608  ; 83886080  ; 1           ; 4      ; 75          
8388608  ; 83886080  ; 1           ; 4      ; 78          
8388608  ; 83886080  ; 1           ; 4      ; 85          
8388608  ; 83886080  ; 1           ; 4      ; 82          
8388608  ; 83886080  ; 1           ; 4      ; 84          
8388608  ; 92274688  ; 1           ; 4      ; 80          
8388608  ; 92274688  ; 1           ; 4      ; 66          
8388608  ; 92274688  ; 1           ; 4      ; 86          
8388608  ; 92274688  ; 1           ; 4      ; 71          
8388608  ; 92274688  ; 1           ; 4      ; 78          
8388608  ; 0         ; 0           ; 4      ; 94          
8388608  ; 0         ; 0           ; 4      ; 94          
8388608  ; 0         ; 0           ; 4      ; 94          
8388608  ; 0         ; 0           ; 4      ; 92          
8388608  ; 0         ; 0           ; 4      ; 93          
8388608  ; 131072    ; 0           ; 4      ; 66          
8388608  ; 131072    ; 0           ; 4      ; 68          
8388608  ; 131072    ; 0           ; 4      ; 67          
8388608  ; 131072    ; 0           ; 4      ; 68          
8388608  ; 131072    ; 0           ; 4      ; 67          
8388608  ; 262144    ; 0           ; 4      ; 68          
8388608  ; 262144    ; 0           ; 4      ; 69          
8388608  ; 262144    ; 0           ; 4      ; 69          
8388608  ; 262144    ; 0           ; 4      ; 70          
8388608  ; 262144    ; 0           ; 4      ; 67          
8388608  ; 524288    ; 0           ; 4      ; 70          
8388608  ; 524288    ; 0           ; 4      ; 68          
8388608  ; 524288    ; 0           ; 4      ; 64          
8388608  ; 524288    ; 0           ; 4      ; 64          
8388608  ; 524288    ; 0           ; 4      ; 67          
8388608  ; 1048576   ; 0           ; 4      ; 76          
8388608  ; 1048576   ; 0           ; 4      ; 73          
8388608  ; 1048576   ; 0           ; 4      ; 69          
8388608  ; 1048576   ; 0           ; 4      ; 69          
8388608  ; 1048576   ; 0           ; 4      ; 71          
8388608  ; 2097152   ; 0           ; 4      ; 97          
8388608  ; 2097152   ; 0           ; 4      ; 92          
8388608  ; 2097152   ; 0           ; 4      ; 97          
8388608  ; 2097152   ; 0           ; 4      ; 97          
8388608  ; 2097152   ; 0           ; 4      ; 92          
8388608  ; 4194304   ; 0           ; 4      ; 91          
8388608  ; 4194304   ; 0           ; 4      ; 90          
8388608  ; 4194304   ; 0           ; 4      ; 90          
8388608  ; 4194304   ; 0           ; 4      ; 90          
8388608  ; 4194304   ; 0           ; 4      ; 87          
8388608  ; 8388608   ; 0           ; 4      ; 83          
8388608  ; 8388608   ; 0           ; 4      ; 90          
8388608  ; 8388608   ; 0           ; 4      ; 91          
8388608  ; 8388608   ; 0           ; 4      ; 82          
8388608  ; 8388608   ; 0           ; 4      ; 85          
8388608  ; 16777216  ; 0           ; 4      ; 88          
8388608  ; 16777216  ; 0           ; 4      ; 93          
8388608  ; 16777216  ; 0           ; 4      ; 90          
8388608  ; 16777216  ; 0           ; 4      ; 89          
8388608  ; 16777216  ; 0           ; 4      ; 88          
8388608  ; 25165824  ; 0           ; 4      ; 90          
8388608  ; 25165824  ; 0           ; 4      ; 88          
8388608  ; 25165824  ; 0           ; 4      ; 75          
8388608  ; 25165824  ; 0           ; 4      ; 76          
8388608  ; 25165824  ; 0           ; 4      ; 77          
8388608  ; 33554432  ; 0           ; 4      ; 106         
8388608  ; 33554432  ; 0           ; 4      ; 104         
8388608  ; 33554432  ; 0           ; 4      ; 105         
8388608  ; 33554432  ; 0           ; 4      ; 105         
8388608  ; 33554432  ; 0           ; 4      ; 101         
8388608  ; 41943040  ; 0           ; 4      ; 85          
8388608  ; 41943040  ; 0           ; 4      ; 90          
8388608  ; 41943040  ; 0           ; 4      ; 85          
8388608  ; 41943040  ; 0           ; 4      ; 86          
8388608  ; 41943040  ; 0           ; 4      ; 86          
8388608  ; 50331648  ; 0           ; 4      ; 92          
8388608  ; 50331648  ; 0           ; 4      ; 92          
8388608  ; 50331648  ; 0           ; 4      ; 86          
8388608  ; 50331648  ; 0           ; 4      ; 73          
8388608  ; 50331648  ; 0           ; 4      ; 73          
8388608  ; 58720256  ; 0           ; 4      ; 85          
8388608  ; 58720256  ; 0           ; 4      ; 84          
8388608  ; 58720256  ; 0           ; 4      ; 83          
8388608  ; 58720256  ; 0           ; 4      ; 78          
8388608  ; 58720256  ; 0           ; 4      ; 84          
8388608  ; 67108864  ; 0           ; 4      ; 72          
8388608  ; 67108864  ; 0           ; 4      ; 81          
8388608  ; 67108864  ; 0           ; 4      ; 85          
8388608  ; 67108864  ; 0           ; 4      ; 79          
8388608  ; 67108864  ; 0           ; 4      ; 91          
8388608  ; 75497472  ; 0           ; 4      ; 105         
8388608  ; 75497472  ; 0           ; 4      ; 93          
8388608  ; 75497472  ; 0           ; 4      ; 92          
8388608  ; 75497472  ; 0           ; 4      ; 95          
8388608  ; 75497472  ; 0           ; 4      ; 95          
8388608  ; 83886080  ; 0           ; 4      ; 63          
8388608  ; 83886080  ; 0           ; 4      ; 78          
8388608  ; 83886080  ; 0           ; 4      ; 71          
8388608  ; 83886080  ; 0           ; 4      ; 61          
8388608  ; 83886080  ; 0           ; 4      ; 69          
8388608  ; 92274688  ; 0           ; 4      ; 87          
8388608  ; 92274688  ; 0           ; 4      ; 87          
8388608  ; 92274688  ; 0           ; 4      ; 83          
8388608  ; 92274688  ; 0           ; 4      ; 78          
8388608  ; 92274688  ; 0           ; 4      ; 74          
20480000 ; 0         ; 1           ; 4      ; 95          
20480000 ; 0         ; 1           ; 4      ; 95          
20480000 ; 0         ; 1           ; 4      ; 94          
20480000 ; 0         ; 1           ; 4      ; 97          
20480000 ; 0         ; 1           ; 4      ; 93          
20480000 ; 320000    ; 1           ; 4      ; 96          
20480000 ; 320000    ; 1           ; 4      ; 95          
20480000 ; 320000    ; 1           ; 4      ; 93          
20480000 ; 320000    ; 1           ; 4      ; 95          
20480000 ; 320000    ; 1           ; 4      ; 94          
20480000 ; 640000    ; 1           ; 4      ; 62          
20480000 ; 640000    ; 1           ; 4      ; 63          
20480000 ; 640000    ; 1           ; 4      ; 62          
20480000 ; 640000    ; 1           ; 4      ; 61          
20480000 ; 640000    ; 1           ; 4      ; 61          
20480000 ; 1280000   ; 1           ; 4      ; 91          
20480000 ; 1280000   ; 1           ; 4      ; 88          
20480000 ; 1280000   ; 1           ; 4      ; 91          
20480000 ; 1280000   ; 1           ; 4      ; 91          
20480000 ; 1280000   ; 1           ; 4      ; 89          
20480000 ; 2560000   ; 1           ; 4      ; 85          
20480000 ; 2560000   ; 1           ; 4      ; 85          
20480000 ; 2560000   ; 1           ; 4      ; 87          
20480000 ; 2560000   ; 1           ; 4      ; 85          
20480000 ; 2560000   ; 1           ; 4      ; 83          
20480000 ; 5120000   ; 1           ; 4      ; 66          
20480000 ; 5120000   ; 1           ; 4      ; 66          
20480000 ; 5120000   ; 1           ; 4      ; 69          
20480000 ; 5120000   ; 1           ; 4      ; 65          
20480000 ; 5120000   ; 1           ; 4      ; 67          
20480000 ; 10240000  ; 1           ; 4      ; 65          
20480000 ; 10240000  ; 1           ; 4      ; 66          
20480000 ; 10240000  ; 1           ; 4      ; 65          
20480000 ; 10240000  ; 1           ; 4      ; 65          
20480000 ; 10240000  ; 1           ; 4      ; 66          
20480000 ; 20480000  ; 1           ; 4      ; 65          
20480000 ; 20480000  ; 1           ; 4      ; 65          
20480000 ; 20480000  ; 1           ; 4      ; 61          
20480000 ; 20480000  ; 1           ; 4      ; 66          
20480000 ; 20480000  ; 1           ; 4      ; 66          
20480000 ; 40960000  ; 1           ; 4      ; 63          
20480000 ; 40960000  ; 1           ; 4      ; 62          
20480000 ; 40960000  ; 1           ; 4      ; 62          
20480000 ; 40960000  ; 1           ; 4      ; 66          
20480000 ; 40960000  ; 1           ; 4      ; 62          
20480000 ; 61440000  ; 1           ; 4      ; 66          
20480000 ; 61440000  ; 1           ; 4      ; 62          
20480000 ; 61440000  ; 1           ; 4      ; 56          
20480000 ; 61440000  ; 1           ; 4      ; 57          
20480000 ; 61440000  ; 1           ; 4      ; 60          
20480000 ; 81920000  ; 1           ; 4      ; 66          
20480000 ; 81920000  ; 1           ; 4      ; 66          
20480000 ; 81920000  ; 1           ; 4      ; 67          
20480000 ; 81920000  ; 1           ; 4      ; 63          
20480000 ; 81920000  ; 1           ; 4      ; 59          
20480000 ; 102400000 ; 1           ; 4      ; 65          
20480000 ; 102400000 ; 1           ; 4      ; 61          
20480000 ; 102400000 ; 1           ; 4      ; 57          
20480000 ; 102400000 ; 1           ; 4      ; 62          
20480000 ; 102400000 ; 1           ; 4      ; 58          
20480000 ; 122880000 ; 1           ; 4      ; 58          
20480000 ; 122880000 ; 1           ; 4      ; 62          
20480000 ; 122880000 ; 1           ; 4      ; 56          
20480000 ; 122880000 ; 1           ; 4      ; 53          
20480000 ; 122880000 ; 1           ; 4      ; 54          
20480000 ; 143360000 ; 1           ; 4      ; 64          
20480000 ; 143360000 ; 1           ; 4      ; 61          
20480000 ; 143360000 ; 1           ; 4      ; 64          
20480000 ; 143360000 ; 1           ; 4      ; 63          
20480000 ; 143360000 ; 1           ; 4      ; 60          
20480000 ; 163840000 ; 1           ; 4      ; 56          
20480000 ; 163840000 ; 1           ; 4      ; 60          
20480000 ; 163840000 ; 1           ; 4      ; 57          
20480000 ; 163840000 ; 1           ; 4      ; 68          
20480000 ; 163840000 ; 1           ; 4      ; 61          
20480000 ; 184320000 ; 1           ; 4      ; 60          
20480000 ; 184320000 ; 1           ; 4      ; 62          
20480000 ; 184320000 ; 1           ; 4      ; 55          
20480000 ; 184320000 ; 1           ; 4      ; 55          
20480000 ; 184320000 ; 1           ; 4      ; 55          
20480000 ; 204800000 ; 1           ; 4      ; 64          
20480000 ; 204800000 ; 1           ; 4      ; 62          
20480000 ; 204800000 ; 1           ; 4      ; 58          
20480000 ; 204800000 ; 1           ; 4      ; 57          
20480000 ; 204800000 ; 1           ; 4      ; 57          
20480000 ; 225280000 ; 1           ; 4      ; 49          
20480000 ; 225280000 ; 1           ; 4      ; 59          
20480000 ; 225280000 ; 1           ; 4      ; 55          
20480000 ; 225280000 ; 1           ; 4      ; 51          
20480000 ; 225280000 ; 1           ; 4      ; 52          
20480000 ; 0         ; 0           ; 4      ; 94          
20480000 ; 0         ; 0           ; 4      ; 95          
20480000 ; 0         ; 0           ; 4      ; 90          
20480000 ; 0         ; 0           ; 4      ; 96          
20480000 ; 0         ; 0           ; 4      ; 94          
20480000 ; 320000    ; 0           ; 4      ; 58          
20480000 ; 320000    ; 0           ; 4      ; 54          
20480000 ; 320000    ; 0           ; 4      ; 55          
20480000 ; 320000    ; 0           ; 4      ; 54          
20480000 ; 320000    ; 0           ; 4      ; 57          
20480000 ; 640000    ; 0           ; 4      ; 50          
20480000 ; 640000    ; 0           ; 4      ; 50          
20480000 ; 640000    ; 0           ; 4      ; 50          
20480000 ; 640000    ; 0           ; 4      ; 51          
20480000 ; 640000    ; 0           ; 4      ; 50          
20480000 ; 1280000   ; 0           ; 4      ; 43          
20480000 ; 1280000   ; 0           ; 4      ; 43          
20480000 ; 1280000   ; 0           ; 4      ; 43          
20480000 ; 1280000   ; 0           ; 4      ; 42          
20480000 ; 1280000   ; 0           ; 4      ; 43          
20480000 ; 2560000   ; 0           ; 4      ; 43          
20480000 ; 2560000   ; 0           ; 4      ; 42          
20480000 ; 2560000   ; 0           ; 4      ; 42          
20480000 ; 2560000   ; 0           ; 4      ; 41          
20480000 ; 2560000   ; 0           ; 4      ; 41          
20480000 ; 5120000   ; 0           ; 4      ; 68          
20480000 ; 5120000   ; 0           ; 4      ; 70          
20480000 ; 5120000   ; 0           ; 4      ; 74          
20480000 ; 5120000   ; 0           ; 4      ; 72          
20480000 ; 5120000   ; 0           ; 4      ; 76          
20480000 ; 10240000  ; 0           ; 4      ; 75          
20480000 ; 10240000  ; 0           ; 4      ; 68          
20480000 ; 10240000  ; 0           ; 4      ; 69          
20480000 ; 10240000  ; 0           ; 4      ; 69          
20480000 ; 10240000  ; 0           ; 4      ; 69          
20480000 ; 20480000  ; 0           ; 4      ; 68          
20480000 ; 20480000  ; 0           ; 4      ; 64          
20480000 ; 20480000  ; 0           ; 4      ; 66          
20480000 ; 20480000  ; 0           ; 4      ; 64          
20480000 ; 20480000  ; 0           ; 4      ; 70          
20480000 ; 40960000  ; 0           ; 4      ; 65          
20480000 ; 40960000  ; 0           ; 4      ; 65          
20480000 ; 40960000  ; 0           ; 4      ; 74          
20480000 ; 40960000  ; 0           ; 4      ; 60          
20480000 ; 40960000  ; 0           ; 4      ; 64          
20480000 ; 61440000  ; 0           ; 4      ; 68          
20480000 ; 61440000  ; 0           ; 4      ; 58          
20480000 ; 61440000  ; 0           ; 4      ; 57          
20480000 ; 61440000  ; 0           ; 4      ; 57          
20480000 ; 61440000  ; 0           ; 4      ; 61          
20480000 ; 81920000  ; 0           ; 4      ; 69          
20480000 ; 81920000  ; 0           ; 4      ; 62          
20480000 ; 81920000  ; 0           ; 4      ; 63          
20480000 ; 81920000  ; 0           ; 4      ; 63          
20480000 ; 81920000  ; 0           ; 4      ; 63          
20480000 ; 102400000 ; 0           ; 4      ; 58          
20480000 ; 102400000 ; 0           ; 4      ; 59          
20480000 ; 102400000 ; 0           ; 4      ; 55          
20480000 ; 102400000 ; 0           ; 4      ; 57          
20480000 ; 102400000 ; 0           ; 4      ; 49          
20480000 ; 122880000 ; 0           ; 4      ; 56          
20480000 ; 122880000 ; 0           ; 4      ; 58          
20480000 ; 122880000 ; 0           ; 4      ; 60          
20480000 ; 122880000 ; 0           ; 4      ; 59          
20480000 ; 122880000 ; 0           ; 4      ; 55          
20480000 ; 143360000 ; 0           ; 4      ; 52          
20480000 ; 143360000 ; 0           ; 4      ; 61          
20480000 ; 143360000 ; 0           ; 4      ; 65          
20480000 ; 143360000 ; 0           ; 4      ; 54          
20480000 ; 143360000 ; 0           ; 4      ; 62          
20480000 ; 163840000 ; 0           ; 4      ; 58          
20480000 ; 163840000 ; 0           ; 4      ; 61          
20480000 ; 163840000 ; 0           ; 4      ; 61          
20480000 ; 163840000 ; 0           ; 4      ; 62          
20480000 ; 163840000 ; 0           ; 4      ; 57          
20480000 ; 184320000 ; 0           ; 4      ; 62          
20480000 ; 184320000 ; 0           ; 4      ; 64          
20480000 ; 184320000 ; 0           ; 4      ; 57          
20480000 ; 184320000 ; 0           ; 4      ; 50          
20480000 ; 184320000 ; 0           ; 4      ; 50          
20480000 ; 204800000 ; 0           ; 4      ; 53          
20480000 ; 204800000 ; 0           ; 4      ; 51          
20480000 ; 204800000 ; 0           ; 4      ; 45          
20480000 ; 204800000 ; 0           ; 4      ; 64          
20480000 ; 204800000 ; 0           ; 4      ; 47          
20480000 ; 225280000 ; 0           ; 4      ; 63          
20480000 ; 225280000 ; 0           ; 4      ; 55          
20480000 ; 225280000 ; 0           ; 4      ; 54          
20480000 ; 225280000 ; 0           ; 4      ; 42          
20480000 ; 225280000 ; 0           ; 4      ; 45          
33554432 ; 0         ; 1           ; 4      ; 96          
33554432 ; 0         ; 1           ; 4      ; 100         
33554432 ; 0         ; 1           ; 4      ; 95          
33554432 ; 0         ; 1           ; 4      ; 96          
33554432 ; 0         ; 1           ; 4      ; 93          
33554432 ; 524288    ; 1           ; 4      ; 78          
33554432 ; 524288    ; 1           ; 4      ; 83          
33554432 ; 524288    ; 1           ; 4      ; 83          
33554432 ; 524288    ; 1           ; 4      ; 85          
33554432 ; 524288    ; 1           ; 4      ; 88          
33554432 ; 1048576   ; 1           ; 4      ; 85          
33554432 ; 1048576   ; 1           ; 4      ; 83          
33554432 ; 1048576   ; 1           ; 4      ; 87          
33554432 ; 1048576   ; 1           ; 4      ; 84          
33554432 ; 1048576   ; 1           ; 4      ; 91          
33554432 ; 2097152   ; 1           ; 4      ; 91          
33554432 ; 2097152   ; 1           ; 4      ; 87          
33554432 ; 2097152   ; 1           ; 4      ; 84          
33554432 ; 2097152   ; 1           ; 4      ; 87          
33554432 ; 2097152   ; 1           ; 4      ; 87          
33554432 ; 4194304   ; 1           ; 4      ; 89          
33554432 ; 4194304   ; 1           ; 4      ; 88          
33554432 ; 4194304   ; 1           ; 4      ; 91          
33554432 ; 4194304   ; 1           ; 4      ; 87          
33554432 ; 4194304   ; 1           ; 4      ; 90          
33554432 ; 8388608   ; 1           ; 4      ; 86          
33554432 ; 8388608   ; 1           ; 4      ; 86          
33554432 ; 8388608   ; 1           ; 4      ; 86          
33554432 ; 8388608   ; 1           ; 4      ; 82          
33554432 ; 8388608   ; 1           ; 4      ; 85          
33554432 ; 16777216  ; 1           ; 4      ; 76          
33554432 ; 16777216  ; 1           ; 4      ; 70          
33554432 ; 16777216  ; 1           ; 4      ; 73          
33554432 ; 16777216  ; 1           ; 4      ; 74          
33554432 ; 16777216  ; 1           ; 4      ; 75          
33554432 ; 33554432  ; 1           ; 4      ; 73          
33554432 ; 33554432  ; 1           ; 4      ; 71          
33554432 ; 33554432  ; 1           ; 4      ; 72          
33554432 ; 33554432  ; 1           ; 4      ; 68          
33554432 ; 33554432  ; 1           ; 4      ; 69          
33554432 ; 67108864  ; 1           ; 4      ; 72          
33554432 ; 67108864  ; 1           ; 4      ; 82          
33554432 ; 67108864  ; 1           ; 4      ; 81          
33554432 ; 67108864  ; 1           ; 4      ; 76          
33554432 ; 67108864  ; 1           ; 4      ; 80          
33554432 ; 100663296 ; 1           ; 4      ; 73          
33554432 ; 100663296 ; 1           ; 4      ; 82          
33554432 ; 100663296 ; 1           ; 4      ; 69          
